holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Vehicles,hour,weekday,is_weekend,signal_strategy,congestion
,275.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 11:00:00,4824,145,11,2,False,Extend Green Time,1
,275.95,0.0,0.0,90,Rain,light rain,2017-04-26 12:00:00,4973,165,12,2,False,Extend Green Time,1
,275.95,0.0,0.0,90,Drizzle,drizzle,2017-04-26 12:00:00,4973,165,12,2,False,Extend Green Time,1
,276.42,0.0,0.0,90,Haze,haze,2017-04-26 13:00:00,4912,142,13,2,False,Extend Green Time,1
,276.42,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 13:00:00,4912,142,13,2,False,Extend Green Time,1
,276.42,0.0,0.0,90,Rain,light rain,2017-04-26 13:00:00,4912,142,13,2,False,Extend Green Time,1
,276.49,0.0,0.0,90,Haze,haze,2017-04-26 14:00:00,5207,162,14,2,False,Extend Green Time,1
,276.49,0.0,0.0,90,Mist,mist,2017-04-26 14:00:00,5207,162,14,2,False,Extend Green Time,1
,276.49,0.0,0.0,90,Rain,light rain,2017-04-26 14:00:00,5207,162,14,2,False,Extend Green Time,1
,276.75,0.0,0.0,90,Rain,light rain,2017-04-26 15:00:00,5878,159,15,2,False,Extend Green Time,1
,276.84,0.0,0.0,90,Rain,light rain,2017-04-26 16:00:00,6723,146,16,2,False,Extend Green Time,1
,277.29,0.0,0.0,90,Rain,light rain,2017-04-26 17:00:00,6252,154,17,2,False,Extend Green Time,1
,276.95,0.0,0.0,90,Drizzle,drizzle,2017-04-26 18:00:00,4631,171,18,2,False,Extend Green Time,1
,276.95,0.0,0.0,90,Rain,light rain,2017-04-26 18:00:00,4631,171,18,2,False,Extend Green Time,1
,276.29,0.0,0.0,90,Rain,light rain,2017-04-26 19:00:00,3439,164,19,2,False,Extend Green Time,0
,276.15,0.0,0.0,90,Rain,light rain,2017-04-26 20:00:00,2768,156,20,2,False,Extend Green Time,0
,276.15,0.0,0.0,90,Mist,mist,2017-04-26 20:00:00,2768,156,20,2,False,Extend Green Time,0
,276.15,0.0,0.0,90,Snow,light snow,2017-04-26 20:00:00,2768,156,20,2,False,Extend Green Time,0
,275.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 21:00:00,2494,151,21,2,False,Extend Green Time,0
,275.75,0.0,0.0,90,Mist,mist,2017-04-26 21:00:00,2494,151,21,2,False,Extend Green Time,0
,275.75,0.0,0.0,90,Snow,light snow,2017-04-26 21:00:00,2494,151,21,2,False,Extend Green Time,0
,275.49,0.0,0.0,90,Mist,mist,2017-04-26 22:00:00,1948,149,22,2,False,Extend Green Time,0
,275.49,0.0,0.0,90,Snow,snow,2017-04-26 22:00:00,1948,149,22,2,False,Extend Green Time,0
,275.15,0.0,0.0,90,Mist,mist,2017-04-26 23:00:00,1062,141,23,2,False,Extend Green Time,0
,275.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-26 23:00:00,1062,141,23,2,False,Extend Green Time,0
,274.95,0.0,0.0,90,Mist,mist,2017-04-27 00:00:00,590,130,0,3,False,Extend Green Time,0
,274.69,0.0,0.0,90,Mist,mist,2017-04-27 01:00:00,362,115,1,3,False,Extend Green Time,0
,274.49,0.0,0.0,90,Mist,mist,2017-04-27 02:00:00,251,96,2,3,False,Extend Green Time,0
,274.49,0.0,0.0,90,Snow,light snow,2017-04-27 02:00:00,251,96,2,3,False,Extend Green Time,0
,274.15,0.0,0.0,90,Snow,light snow,2017-04-27 03:00:00,364,78,3,3,False,Extend Green Time,0
,274.15,0.0,0.0,90,Mist,mist,2017-04-27 03:00:00,364,78,3,3,False,Extend Green Time,0
,274.29,0.0,0.0,90,Haze,haze,2017-04-27 04:00:00,848,67,4,3,False,Extend Green Time,0
,274.29,0.0,0.0,90,Mist,mist,2017-04-27 04:00:00,848,67,4,3,False,Extend Green Time,0
,274.29,0.0,0.0,90,Snow,light snow,2017-04-27 04:00:00,848,67,4,3,False,Extend Green Time,0
,273.95,0.0,0.0,90,Mist,mist,2017-04-27 05:00:00,2788,72,5,3,False,Extend Green Time,0
,273.65,0.0,0.0,90,Snow,light snow,2017-04-27 06:00:00,5610,72,6,3,False,Extend Green Time,1
,273.65,0.0,0.0,90,Mist,mist,2017-04-27 06:00:00,5610,72,6,3,False,Extend Green Time,1
,273.48,0.0,0.0,90,Snow,light snow,2017-04-27 07:00:00,6302,83,7,3,False,Extend Green Time,1
,273.48,0.0,0.0,90,Mist,mist,2017-04-27 07:00:00,6302,83,7,3,False,Extend Green Time,1
,273.48,0.0,0.0,90,Rain,light rain,2017-04-27 07:00:00,6302,83,7,3,False,Extend Green Time,1
,273.42,0.0,0.0,90,Snow,light snow,2017-04-27 08:00:00,5826,90,8,3,False,Extend Green Time,1
,273.42,0.0,0.0,90,Mist,mist,2017-04-27 08:00:00,5826,90,8,3,False,Extend Green Time,1
,272.95,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 09:00:00,5750,105,9,3,False,Extend Green Time,1
,273.08,0.0,0.0,90,Snow,snow,2017-04-27 10:00:00,4625,140,10,3,False,Extend Green Time,1
,273.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 11:00:00,5054,149,11,3,False,Extend Green Time,1
,273.46,0.0,0.0,90,Mist,mist,2017-04-27 12:00:00,5065,155,12,3,False,Extend Green Time,1
,273.95,0.0,0.0,90,Snow,light snow,2017-04-27 13:00:00,5248,141,13,3,False,Extend Green Time,1
,274.02,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 14:00:00,5263,144,14,3,False,Extend Green Time,1
,274.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 15:00:00,6015,148,15,3,False,Extend Green Time,1
,274.03,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 16:00:00,6957,135,16,3,False,Extend Green Time,1
,274.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 17:00:00,6557,148,17,3,False,Extend Green Time,1
,274.09,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 18:00:00,4821,159,18,3,False,Extend Green Time,1
,274.03,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 19:00:00,3799,143,19,3,False,Extend Green Time,0
,273.96,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 20:00:00,3147,160,20,3,False,Extend Green Time,0
,273.96,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 21:00:00,3115,137,21,3,False,Extend Green Time,0
,274.28,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 22:00:00,2065,136,22,3,False,Extend Green Time,0
,274.29,0.0,0.0,90,Clouds,overcast clouds,2017-04-27 23:00:00,1671,133,23,3,False,Extend Green Time,0
,274.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 00:00:00,796,115,0,4,False,Extend Green Time,0
,274.42,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 01:00:00,498,103,1,4,False,Extend Green Time,0
,274.44,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 02:00:00,428,92,2,4,False,Extend Green Time,0
,274.58,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 03:00:00,477,78,3,4,False,Extend Green Time,0
,274.92,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 04:00:00,865,72,4,4,False,Extend Green Time,0
,275.15,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 05:00:00,2770,64,5,4,False,Extend Green Time,0
,274.82,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 06:00:00,5739,74,6,4,False,Extend Green Time,1
,274.58,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 07:00:00,6882,84,7,4,False,Extend Green Time,1
,275.35,0.0,0.0,5,Clear,sky is clear,2017-04-28 08:00:00,6092,83,8,4,False,Extend Green Time,1
,275.95,0.0,0.0,1,Clear,sky is clear,2017-04-28 09:00:00,5316,90,9,4,False,Extend Green Time,1
,277.08,0.0,0.0,1,Clear,sky is clear,2017-04-28 10:00:00,5005,105,10,4,False,Extend Green Time,1
,277.81,0.0,0.0,40,Clouds,scattered clouds,2017-04-28 11:00:00,5268,133,11,4,False,Extend Green Time,1
,279.02,0.0,0.0,75,Clouds,broken clouds,2017-04-28 12:00:00,5602,125,12,4,False,Extend Green Time,1
,279.68,0.0,0.0,1,Clear,sky is clear,2017-04-28 13:00:00,5345,124,13,4,False,Extend Green Time,1
,280.75,0.0,0.0,40,Clouds,scattered clouds,2017-04-28 14:00:00,5727,128,14,4,False,Extend Green Time,1
,281.65,0.0,0.0,1,Clear,sky is clear,2017-04-28 15:00:00,6137,130,15,4,False,Extend Green Time,1
,281.95,0.0,0.0,75,Clouds,broken clouds,2017-04-28 16:00:00,6495,122,16,4,False,Extend Green Time,1
,282.82,0.0,0.0,1,Clear,sky is clear,2017-04-28 17:00:00,6152,117,17,4,False,Extend Green Time,1
,282.96,0.0,0.0,1,Clear,sky is clear,2017-04-28 18:00:00,5206,131,18,4,False,Extend Green Time,1
,282.9,0.0,0.0,75,Clouds,broken clouds,2017-04-28 19:00:00,4089,128,19,4,False,Extend Green Time,1
,282.15,0.0,0.0,75,Clouds,broken clouds,2017-04-28 20:00:00,3454,130,20,4,False,Extend Green Time,0
,281.15,0.0,0.0,1,Clear,sky is clear,2017-04-28 21:00:00,3294,126,21,4,False,Extend Green Time,0
,279.36,0.0,0.0,1,Clear,sky is clear,2017-04-28 22:00:00,2916,119,22,4,False,Extend Green Time,0
,278.02,0.0,0.0,1,Clear,sky is clear,2017-04-28 23:00:00,2547,116,23,4,False,Extend Green Time,0
,277.22,0.0,0.0,1,Clear,sky is clear,2017-04-29 00:00:00,1503,110,0,5,True,Extend Green Time,0
,277.86,0.0,0.0,1,Clear,sky is clear,2017-04-29 01:00:00,842,97,1,5,True,Extend Green Time,0
,277.96,0.0,0.0,1,Clear,sky is clear,2017-04-29 02:00:00,573,78,2,5,True,Extend Green Time,0
,277.16,0.0,0.0,1,Clear,sky is clear,2017-04-29 03:00:00,429,69,3,5,True,Extend Green Time,0
,276.8,0.0,0.0,1,Clear,sky is clear,2017-04-29 04:00:00,374,55,4,5,True,Extend Green Time,0
,275.82,0.0,0.0,1,Clear,sky is clear,2017-04-29 05:00:00,776,49,5,5,True,Normal Operation,0
,275.23,0.0,0.0,1,Clear,sky is clear,2017-04-29 06:00:00,1475,55,6,5,True,Extend Green Time,0
,275.58,0.0,0.0,75,Clouds,broken clouds,2017-04-29 07:00:00,2609,51,7,5,True,Extend Green Time,0
,276.48,0.0,0.0,1,Clear,sky is clear,2017-04-29 08:00:00,3622,60,8,5,True,Extend Green Time,0
,277.58,0.0,0.0,75,Clouds,broken clouds,2017-04-29 09:00:00,4179,70,9,5,True,Extend Green Time,1
,279.27,0.0,0.0,75,Clouds,broken clouds,2017-04-29 10:00:00,4489,86,10,5,True,Extend Green Time,1
,280.95,0.0,0.0,1,Clear,sky is clear,2017-04-29 11:00:00,4917,95,11,5,True,Extend Green Time,1
,282.35,0.0,0.0,1,Clear,sky is clear,2017-04-29 12:00:00,5252,98,12,5,True,Extend Green Time,1
,283.62,0.0,0.0,90,Clouds,overcast clouds,2017-04-29 13:00:00,4857,85,13,5,True,Extend Green Time,1
,284.48,0.0,0.0,90,Clouds,overcast clouds,2017-04-29 14:00:00,5235,85,14,5,True,Extend Green Time,1
,285.15,0.0,0.0,90,Clouds,overcast clouds,2017-04-29 15:00:00,4981,80,15,5,True,Extend Green Time,1
,285.48,0.0,0.0,1,Clear,sky is clear,2017-04-29 16:00:00,4874,84,16,5,True,Extend Green Time,1
,285.95,0.0,0.0,90,Clouds,overcast clouds,2017-04-29 17:00:00,4974,87,17,5,True,Extend Green Time,1
,285.75,0.0,0.0,90,Clouds,overcast clouds,2017-04-29 18:00:00,4725,101,18,5,True,Extend Green Time,1
,284.65,0.0,0.0,1,Clear,sky is clear,2017-04-29 19:00:00,3815,117,19,5,True,Extend Green Time,0
,284.48,0.0,0.0,90,Clouds,overcast clouds,2017-04-29 20:00:00,3263,137,20,5,True,Extend Green Time,0
,283.89,0.0,0.0,90,Clouds,overcast clouds,2017-04-29 21:00:00,3160,133,21,5,True,Extend Green Time,0
,283.22,0.0,0.0,1,Clear,sky is clear,2017-04-29 22:00:00,2990,112,22,5,True,Extend Green Time,0
,282.3,0.0,0.0,1,Clear,sky is clear,2017-04-29 23:00:00,2191,106,23,5,True,Extend Green Time,0
,281.46,0.0,0.0,1,Clear,sky is clear,2017-04-30 00:00:00,1360,91,0,6,True,Extend Green Time,0
,280.87,0.0,0.0,1,Clear,sky is clear,2017-04-30 01:00:00,869,82,1,6,True,Extend Green Time,0
,280.37,0.0,0.0,1,Clear,sky is clear,2017-04-30 02:00:00,628,66,2,6,True,Extend Green Time,0
,279.87,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 03:00:00,358,65,3,6,True,Extend Green Time,0
,279.66,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 04:00:00,319,53,4,6,True,Extend Green Time,0
,279.37,0.0,0.0,40,Clouds,scattered clouds,2017-04-30 05:00:00,443,51,5,6,True,Extend Green Time,0
,279.08,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 06:00:00,875,53,6,6,True,Extend Green Time,0
,278.87,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 07:00:00,1331,55,7,6,True,Extend Green Time,0
,278.82,0.0,0.0,90,Drizzle,drizzle,2017-04-30 08:00:00,2104,67,8,6,True,Extend Green Time,0
,279.08,0.0,0.0,90,Rain,light rain,2017-04-30 09:00:00,2887,72,9,6,True,Extend Green Time,0
,278.84,0.0,0.0,90,Rain,moderate rain,2017-04-30 10:00:00,3489,86,10,6,True,Extend Green Time,0
,278.84,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-30 10:00:00,3489,86,10,6,True,Extend Green Time,0
,279.08,0.0,0.0,90,Rain,light rain,2017-04-30 11:00:00,3947,89,11,6,True,Extend Green Time,0
,279.48,0.0,0.0,90,Rain,light rain,2017-04-30 12:00:00,4119,84,12,6,True,Extend Green Time,1
,279.48,0.0,0.0,90,Drizzle,drizzle,2017-04-30 12:00:00,4119,84,12,6,True,Extend Green Time,1
,279.59,0.0,0.0,90,Rain,moderate rain,2017-04-30 13:00:00,4622,84,13,6,True,Extend Green Time,1
,279.59,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-30 13:00:00,4622,84,13,6,True,Extend Green Time,1
,279.95,0.0,0.0,90,Rain,light rain,2017-04-30 14:00:00,4566,80,14,6,True,Extend Green Time,1
,279.95,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-30 14:00:00,4566,80,14,6,True,Extend Green Time,1
,280.52,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 15:00:00,4444,84,15,6,True,Extend Green Time,1
,280.84,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 16:00:00,4380,80,16,6,True,Extend Green Time,1
,281.27,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 17:00:00,4196,102,17,6,True,Extend Green Time,1
,281.03,0.0,0.0,90,Rain,proximity shower rain,2017-04-30 18:00:00,3584,132,18,6,True,Extend Green Time,0
,281.03,0.0,0.0,90,Drizzle,drizzle,2017-04-30 18:00:00,3584,132,18,6,True,Extend Green Time,0
,280.35,0.0,0.0,90,Rain,light rain,2017-04-30 19:00:00,2951,121,19,6,True,Extend Green Time,0
,280.35,0.0,0.0,90,Drizzle,drizzle,2017-04-30 19:00:00,2951,121,19,6,True,Extend Green Time,0
,280.02,0.0,0.0,90,Rain,light rain,2017-04-30 20:00:00,2478,117,20,6,True,Extend Green Time,0
,280.02,0.0,0.0,90,Drizzle,drizzle,2017-04-30 20:00:00,2478,117,20,6,True,Extend Green Time,0
,278.88,0.0,0.0,90,Rain,moderate rain,2017-04-30 21:00:00,2118,120,21,6,True,Extend Green Time,0
,278.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-30 21:00:00,2118,120,21,6,True,Extend Green Time,0
,278.69,0.0,0.0,90,Rain,moderate rain,2017-04-30 22:00:00,1575,122,22,6,True,Extend Green Time,0
,278.69,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-30 22:00:00,1575,122,22,6,True,Extend Green Time,0
,277.8,0.0,0.0,90,Rain,moderate rain,2017-04-30 23:00:00,916,128,23,6,True,Extend Green Time,0
,276.61,0.0,0.0,90,Rain,heavy intensity rain,2017-05-01 00:00:00,530,121,0,0,False,Extend Green Time,0
,276.61,0.0,0.0,90,Mist,mist,2017-05-01 00:00:00,530,121,0,0,False,Extend Green Time,0
,276.61,0.0,0.0,90,Snow,snow,2017-05-01 00:00:00,530,121,0,0,False,Extend Green Time,0
,275.84,0.0,0.0,90,Rain,moderate rain,2017-05-01 01:00:00,362,101,1,0,False,Extend Green Time,0
,275.84,0.0,0.0,90,Mist,mist,2017-05-01 01:00:00,362,101,1,0,False,Extend Green Time,0
,275.84,0.0,0.0,90,Snow,snow,2017-05-01 01:00:00,362,101,1,0,False,Extend Green Time,0
,275.55,0.0,0.0,90,Rain,moderate rain,2017-05-01 02:00:00,245,75,2,0,False,Extend Green Time,0
,275.55,0.0,0.0,90,Mist,mist,2017-05-01 02:00:00,245,75,2,0,False,Extend Green Time,0
,275.55,0.0,0.0,90,Snow,snow,2017-05-01 02:00:00,245,75,2,0,False,Extend Green Time,0
,275.76,0.0,0.0,90,Rain,light rain,2017-05-01 03:00:00,312,65,3,0,False,Extend Green Time,0
,275.76,0.0,0.0,90,Snow,light snow,2017-05-01 03:00:00,312,65,3,0,False,Extend Green Time,0
,275.76,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-01 03:00:00,312,65,3,0,False,Extend Green Time,0
,275.69,0.0,0.0,90,Rain,moderate rain,2017-05-01 04:00:00,792,68,4,0,False,Extend Green Time,0
,275.69,0.0,0.0,90,Snow,snow,2017-05-01 04:00:00,792,68,4,0,False,Extend Green Time,0
,275.84,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-01 05:00:00,2732,61,5,0,False,Extend Green Time,0
,275.84,0.0,0.0,90,Rain,light rain,2017-05-01 05:00:00,2732,61,5,0,False,Extend Green Time,0
,275.84,0.0,0.0,90,Mist,mist,2017-05-01 05:00:00,2732,61,5,0,False,Extend Green Time,0
,276.01,0.0,0.0,90,Drizzle,drizzle,2017-05-01 06:00:00,5444,66,6,0,False,Extend Green Time,1
,276.01,0.0,0.0,90,Mist,mist,2017-05-01 06:00:00,5444,66,6,0,False,Extend Green Time,1
,276.01,0.0,0.0,90,Snow,light snow,2017-05-01 06:00:00,5444,66,6,0,False,Extend Green Time,1
,276.01,0.0,0.0,90,Rain,light rain,2017-05-01 06:00:00,5444,66,6,0,False,Extend Green Time,1
,276.0,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-01 07:00:00,6293,76,7,0,False,Extend Green Time,1
,276.0,0.0,0.0,90,Mist,mist,2017-05-01 07:00:00,6293,76,7,0,False,Extend Green Time,1
,276.0,0.0,0.0,90,Snow,light snow,2017-05-01 07:00:00,6293,76,7,0,False,Extend Green Time,1
,276.0,0.0,0.0,90,Rain,moderate rain,2017-05-01 07:00:00,6293,76,7,0,False,Extend Green Time,1
,276.08,0.0,0.0,90,Rain,light rain,2017-05-01 08:00:00,5933,81,8,0,False,Extend Green Time,1
,276.08,0.0,0.0,90,Mist,mist,2017-05-01 08:00:00,5933,81,8,0,False,Extend Green Time,1
,276.08,0.0,0.0,90,Drizzle,drizzle,2017-05-01 08:00:00,5933,81,8,0,False,Extend Green Time,1
,276.62,0.0,0.0,90,Drizzle,drizzle,2017-05-01 09:00:00,4853,85,9,0,False,Extend Green Time,1
,276.62,0.0,0.0,90,Mist,mist,2017-05-01 09:00:00,4853,85,9,0,False,Extend Green Time,1
,276.62,0.0,0.0,90,Rain,moderate rain,2017-05-01 09:00:00,4853,85,9,0,False,Extend Green Time,1
,276.69,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-01 10:00:00,4457,111,10,0,False,Extend Green Time,1
,276.69,0.0,0.0,90,Mist,mist,2017-05-01 10:00:00,4457,111,10,0,False,Extend Green Time,1
,276.69,0.0,0.0,90,Rain,moderate rain,2017-05-01 10:00:00,4457,111,10,0,False,Extend Green Time,1
,276.95,0.0,0.0,90,Rain,light rain,2017-05-01 11:00:00,4535,121,11,0,False,Extend Green Time,1
,276.95,0.0,0.0,90,Mist,mist,2017-05-01 11:00:00,4535,121,11,0,False,Extend Green Time,1
,276.95,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-01 11:00:00,4535,121,11,0,False,Extend Green Time,1
,276.82,0.0,0.0,90,Rain,moderate rain,2017-05-01 12:00:00,4711,119,12,0,False,Extend Green Time,1
,276.82,0.0,0.0,90,Mist,mist,2017-05-01 12:00:00,4711,119,12,0,False,Extend Green Time,1
,276.82,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-01 12:00:00,4711,119,12,0,False,Extend Green Time,1
,276.84,0.0,0.0,90,Rain,moderate rain,2017-05-01 13:00:00,4691,95,13,0,False,Extend Green Time,1
,276.84,0.0,0.0,90,Mist,mist,2017-05-01 13:00:00,4691,95,13,0,False,Extend Green Time,1
,276.84,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-01 13:00:00,4691,95,13,0,False,Extend Green Time,1
,276.34,0.0,0.0,90,Rain,moderate rain,2017-05-01 14:00:00,4877,116,14,0,False,Extend Green Time,1
,276.34,0.0,0.0,90,Snow,snow,2017-05-01 14:00:00,4877,116,14,0,False,Extend Green Time,1
,276.34,0.0,0.0,90,Mist,mist,2017-05-01 14:00:00,4877,116,14,0,False,Extend Green Time,1
,276.34,0.0,0.0,90,Drizzle,drizzle,2017-05-01 14:00:00,4877,116,14,0,False,Extend Green Time,1
,276.28,0.0,0.0,90,Snow,sleet,2017-05-01 15:00:00,5258,115,15,0,False,Extend Green Time,1
,276.28,0.0,0.0,90,Mist,mist,2017-05-01 15:00:00,5258,115,15,0,False,Extend Green Time,1
,276.28,0.0,0.0,90,Rain,moderate rain,2017-05-01 15:00:00,5258,115,15,0,False,Extend Green Time,1
,276.28,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-01 15:00:00,5258,115,15,0,False,Extend Green Time,1
,276.22,0.0,0.0,90,Rain,light rain,2017-05-01 16:00:00,5904,75,16,0,False,Extend Green Time,1
,276.22,0.0,0.0,90,Mist,mist,2017-05-01 16:00:00,5904,75,16,0,False,Extend Green Time,1
,276.22,0.0,0.0,90,Snow,light snow,2017-05-01 16:00:00,5904,75,16,0,False,Extend Green Time,1
,276.65,0.0,0.0,90,Rain,moderate rain,2017-05-01 17:00:00,5571,114,17,0,False,Extend Green Time,1
,276.65,0.0,0.0,90,Drizzle,drizzle,2017-05-01 17:00:00,5571,114,17,0,False,Extend Green Time,1
,276.61,0.0,0.0,90,Rain,light rain,2017-05-01 18:00:00,4386,120,18,0,False,Extend Green Time,1
,276.61,0.0,0.0,90,Drizzle,drizzle,2017-05-01 18:00:00,4386,120,18,0,False,Extend Green Time,1
,276.88,0.0,0.0,90,Rain,moderate rain,2017-05-01 19:00:00,3086,139,19,0,False,Extend Green Time,0
,276.88,0.0,0.0,90,Drizzle,drizzle,2017-05-01 19:00:00,3086,139,19,0,False,Extend Green Time,0
,276.88,0.0,0.0,90,Drizzle,drizzle,2017-05-01 20:00:00,2481,144,20,0,False,Extend Green Time,0
,276.88,0.0,0.0,90,Rain,moderate rain,2017-05-01 20:00:00,2481,144,20,0,False,Extend Green Time,0
,276.88,0.0,0.0,90,Drizzle,drizzle,2017-05-01 21:00:00,2308,138,21,0,False,Extend Green Time,0
,276.88,0.0,0.0,90,Rain,moderate rain,2017-05-01 21:00:00,2308,138,21,0,False,Extend Green Time,0
,276.89,0.0,0.0,90,Drizzle,drizzle,2017-05-01 22:00:00,2049,130,22,0,False,Extend Green Time,0
,276.89,0.0,0.0,90,Rain,light rain,2017-05-01 22:00:00,2049,130,22,0,False,Extend Green Time,0
,276.71,0.0,0.0,90,Rain,light rain,2017-05-01 23:00:00,1051,125,23,0,False,Extend Green Time,0
,276.71,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-01 23:00:00,1051,125,23,0,False,Extend Green Time,0
,276.62,0.0,0.0,90,Rain,light rain,2017-05-02 00:00:00,550,121,0,1,False,Extend Green Time,0
,276.62,0.0,0.0,90,Drizzle,drizzle,2017-05-02 00:00:00,550,121,0,1,False,Extend Green Time,0
,276.48,0.0,0.0,90,Rain,light rain,2017-05-02 01:00:00,363,102,1,1,False,Extend Green Time,0
,276.48,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-02 01:00:00,363,102,1,1,False,Extend Green Time,0
,276.29,0.0,0.0,90,Rain,moderate rain,2017-05-02 02:00:00,242,88,2,1,False,Extend Green Time,0
,276.29,0.0,0.0,90,Mist,mist,2017-05-02 02:00:00,242,88,2,1,False,Extend Green Time,0
,276.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-02 02:00:00,242,88,2,1,False,Extend Green Time,0
,276.29,0.0,0.0,90,Rain,light rain,2017-05-02 03:00:00,333,79,3,1,False,Extend Green Time,0
,276.29,0.0,0.0,90,Mist,mist,2017-05-02 03:00:00,333,79,3,1,False,Extend Green Time,0
,276.29,0.0,0.0,90,Drizzle,drizzle,2017-05-02 03:00:00,333,79,3,1,False,Extend Green Time,0
,277.0,0.0,0.0,90,Rain,light rain,2017-05-02 04:00:00,854,63,4,1,False,Extend Green Time,0
,277.0,0.0,0.0,90,Mist,mist,2017-05-02 04:00:00,854,63,4,1,False,Extend Green Time,0
,277.15,0.0,0.0,90,Drizzle,drizzle,2017-05-02 05:00:00,2858,68,5,1,False,Extend Green Time,0
,277.15,0.0,0.0,90,Rain,light rain,2017-05-02 05:00:00,2858,68,5,1,False,Extend Green Time,0
,276.95,0.0,0.0,90,Rain,light rain,2017-05-02 06:00:00,6022,76,6,1,False,Extend Green Time,1
,276.95,0.0,0.0,90,Drizzle,drizzle,2017-05-02 06:00:00,6022,76,6,1,False,Extend Green Time,1
,277.58,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 07:00:00,7126,82,7,1,False,Extend Green Time,1
,279.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 08:00:00,6089,89,8,1,False,Extend Green Time,1
,279.61,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 09:00:00,5170,104,9,1,False,Extend Green Time,1
,281.27,0.0,0.0,75,Clouds,broken clouds,2017-05-02 10:00:00,4720,126,10,1,False,Extend Green Time,1
,282.21,0.0,0.0,75,Clouds,broken clouds,2017-05-02 11:00:00,4711,157,11,1,False,Extend Green Time,1
,283.26,0.0,0.0,75,Clouds,broken clouds,2017-05-02 12:00:00,4693,161,12,1,False,Extend Green Time,1
,284.88,0.0,0.0,75,Clouds,broken clouds,2017-05-02 13:00:00,4830,157,13,1,False,Extend Green Time,1
,285.83,0.0,0.0,1,Clear,sky is clear,2017-05-02 14:00:00,5317,176,14,1,False,Extend Green Time,1
,287.14,0.0,0.0,75,Clouds,broken clouds,2017-05-02 15:00:00,5863,171,15,1,False,Extend Green Time,1
,288.21,0.0,0.0,75,Clouds,broken clouds,2017-05-02 16:00:00,6650,167,16,1,False,Extend Green Time,1
,288.77,0.0,0.0,75,Clouds,broken clouds,2017-05-02 17:00:00,6274,169,17,1,False,Extend Green Time,1
,289.03,0.0,0.0,75,Clouds,broken clouds,2017-05-02 18:00:00,4771,154,18,1,False,Extend Green Time,1
,288.75,0.0,0.0,75,Clouds,broken clouds,2017-05-02 19:00:00,3504,162,19,1,False,Extend Green Time,0
,288.03,0.0,0.0,40,Clouds,scattered clouds,2017-05-02 20:00:00,3038,165,20,1,False,Extend Green Time,0
